,id,value1,category,category_mean
25487,25488.0,0.7526410086470743,B,
25488,25489.0,0.59438292964446,B,
25489,25490.0,-0.6834931777484475,B,
25490,25491.0,0.4352502248885212,B,
25491,25492.0,0.0361339791172792,B,
25492,25493.0,-0.3459370696325586,A,
25493,25494.0,-1.3282161473069585,C,
25494,25495.0,-0.3925054513632393,C,
25495,25496.0,-0.3875874862648715,B,
25496,25497.0,-0.4427610413994768,C,
25497,25498.0,0.6347910332916511,D,
25498,25499.0,0.7603368760687857,D,
25499,25500.0,-0.4462294315500317,D,
25500,25501.0,0.2494061264852656,A,
25501,25502.0,-1.7198583494781594,A,
25502,25503.0,-2.52410440321937,C,
25503,25504.0,1.039439187550392,D,
25504,25505.0,-0.812881452242814,A,
25505,25506.0,-1.3440935709906918,A,
25506,25507.0,-0.9509824015126704,A,
25507,25508.0,0.5185998014763378,B,
25508,25509.0,0.6612313127553717,D,
25509,25510.0,-0.3765857881527511,D,
25510,25511.0,1.2585207539467145,D,
25511,25512.0,-0.272912998891047,B,
25512,25513.0,-0.1594480007401125,B,
25513,25514.0,-0.8824411636323112,D,
25514,25515.0,0.3794788000012151,D,
25515,25516.0,1.0085317380521666,D,
25516,25517.0,0.3316577233023263,C,
25517,25518.0,0.5210020052999206,A,
25518,25519.0,-0.2534552101852191,B,
25519,25520.0,-1.650494419954858,B,
25520,25521.0,0.1905168045909235,A,
25521,25522.0,0.3426152374892426,A,
25522,25523.0,-0.4149730464079311,B,
25523,25524.0,0.4229606432743742,A,
25524,25525.0,0.500610222476766,C,
25525,25526.0,-0.6884572109370621,D,
25526,25527.0,-0.0085293932188624,A,
25527,25528.0,0.2035993835595508,C,
25528,25529.0,1.6628166396521868,D,
25529,25530.0,-0.7422149101915373,B,
25530,25531.0,0.4549663569640286,C,
25531,25532.0,0.970135351007002,A,
25532,25533.0,-1.4671439728609417,D,
25533,25534.0,1.0306642084093025,B,
25534,25535.0,-0.1751043962653954,D,
25535,25536.0,-0.3081717204957831,C,
25536,25537.0,-0.108623091436045,A,
25537,25538.0,-0.3445905221451721,C,
25538,25539.0,0.3018523013016253,C,
25539,25540.0,0.5331122131847496,C,
25540,25541.0,-1.4184136258210351,A,
25541,25542.0,-1.3059164614025278,D,
25542,25543.0,0.0133221574979587,D,
25543,25544.0,-0.4561957617601833,D,
25544,25545.0,2.0107198004732854,D,
25545,25546.0,0.0168454459048882,D,
25546,25547.0,-0.5268836283177804,D,
25547,25548.0,-0.5163084916669749,A,
25548,25549.0,-0.2862188598704964,D,
25549,25550.0,1.908173767581359,A,
25550,25551.0,0.3808764907230751,B,
25551,25552.0,1.105305001886942,B,
25552,25553.0,-0.1701476014028957,C,
25553,25554.0,1.802876782882704,C,
25554,25555.0,1.3454404819033925,C,
25555,25556.0,-0.971617170258039,D,
25556,25557.0,2.015140189241422,D,
25557,25558.0,0.4353454321799848,D,
25558,25559.0,0.202129629611497,B,
25559,25560.0,0.3094970080156233,B,
25560,25561.0,-1.2130287307000422,D,
25561,25562.0,-0.6061766223391147,A,
25562,25563.0,-0.8579288856197895,D,
25563,25564.0,-0.5894806719651297,A,
25564,25565.0,0.1631432103643921,A,
25565,25566.0,0.1187847641907889,D,
25566,25567.0,-0.4992081890205646,B,
25567,25568.0,0.6937824095516475,A,
25568,25569.0,-0.3709974932098165,A,
25569,25570.0,0.3257788924448738,C,
25570,25571.0,-0.3987151672905781,A,
25571,25572.0,-0.7485961551511071,B,
25572,25573.0,-0.229349761311295,B,
25573,25574.0,-1.0146118077609754,D,
25574,25575.0,0.0110471090052917,D,
25575,25576.0,1.732829295739419,B,
25576,25577.0,1.067748002840286,B,
25577,25578.0,1.220716810100854,D,
25578,25579.0,-1.9264101959154307,B,
25579,25580.0,1.5223257748422396,B,
25580,25581.0,0.3796040834155174,D,
25581,25582.0,-0.3781650686779489,B,
25582,25583.0,0.1991085730639923,C,
25583,25584.0,-1.2878689654199422,B,
25584,25585.0,1.4412564421211929,A,
25585,25586.0,-0.3321222983627642,C,
25586,25587.0,-0.0153004899294398,A,
25587,25588.0,-1.0780576640871875,B,
25588,25589.0,0.9807603060634168,D,
25589,25590.0,-0.108359038211129,A,
25590,25591.0,0.3219371060515639,C,
25591,25592.0,-1.0011390834286118,C,
25592,25593.0,-1.0939098015961155,D,
25593,25594.0,1.0125167426278427,A,
25594,25595.0,0.2617959455381335,D,
25595,25596.0,-1.977424448207524,B,
25596,25597.0,0.8176585206307384,C,
25597,25598.0,-0.5400171679208925,C,
25598,25599.0,0.8523032608008879,B,
25599,25600.0,0.0277114262978344,D,
25600,25601.0,2.1040093315616333,C,
25601,25602.0,-1.4332144113306744,B,
25602,25603.0,0.8153598245703704,B,
25603,25604.0,0.4336749647691064,D,
25604,25605.0,0.6829534552385367,D,
25605,25606.0,0.6602942400362914,C,
25606,25607.0,0.4276879485394988,D,
25607,25608.0,-2.872636460323993,B,
25608,25609.0,-0.923773972025531,B,
25609,25610.0,-0.4451941416792624,B,
25610,25611.0,-0.1291576654727447,A,
25611,25612.0,0.0826604594104926,D,
25612,25613.0,0.2901602446252017,D,
25613,25614.0,0.1507606332377009,C,
25614,25615.0,0.4976918504032441,B,
25615,25616.0,1.93053518618688,D,
25616,25617.0,0.6905815298317404,D,
25617,25618.0,1.1261466434401173,D,
25618,25619.0,0.1136901879279178,A,
25619,25620.0,0.4927196539110083,A,
25620,25621.0,2.199269230979223,D,
25621,25622.0,-0.7340601176448891,A,
25622,25623.0,-0.6472967344207665,C,
25623,25624.0,1.2486354573364964,B,
25624,25625.0,0.4821243709808111,B,
25625,25626.0,-2.0340687695315283,C,
25626,25627.0,-0.7239329657024393,C,
25627,25628.0,-0.04436576396617,C,
25628,25629.0,0.1745765037363218,C,
25629,25630.0,-0.6582645661458403,D,
25630,25631.0,0.4640335184081853,C,
25631,25632.0,-1.2629460113653603,D,
25632,25633.0,-1.661830231035116,D,
25633,25634.0,0.180008573706381,C,
25634,25635.0,0.927745388378964,A,
25635,25636.0,-0.2590980788605335,B,
25636,25637.0,-0.7413901828026502,A,
25637,25638.0,-0.6935709851140217,C,
25638,25639.0,-0.5875935076529767,C,
25639,25640.0,1.237728352855258,D,
25640,25641.0,0.3266764114527003,C,
25641,25642.0,0.0787180150121993,D,
25642,25643.0,-0.5542195110187279,D,
25643,25644.0,-0.9741730780290522,A,
25644,25645.0,-0.4150099876094581,C,
25645,25646.0,-1.5515369371303362,D,
25646,25647.0,1.0647892486974049,D,
25647,25648.0,0.6235164748841844,D,
25648,25649.0,1.3300272935479691,C,
25649,25650.0,-0.3489451415105257,C,
25650,25651.0,1.3718315318474144,C,
25651,25652.0,-0.6768189845016084,B,
25652,25653.0,1.38516243257432,A,
25653,25654.0,0.83577203606318,B,
25654,25655.0,-0.6882252343109373,A,
25655,25656.0,-1.0305741690574988,B,
25656,25657.0,0.0712251282474599,C,
25657,25658.0,0.3130685051495738,D,
25658,25659.0,-0.6692924051516467,A,
25659,25660.0,0.9052766426456724,A,
25660,25661.0,1.9800166698116504,D,
25661,25662.0,0.9550880238523056,D,
25662,25663.0,-0.7589914091333093,C,
25663,25664.0,-1.586255497154291,B,
25664,25665.0,1.5604055272539092,B,
25665,25666.0,1.0711680219240818,B,
25666,25667.0,-0.1050480056961319,C,
25667,25668.0,1.186288342175447,B,
25668,25669.0,-2.328003016068654,A,
25669,25670.0,-1.6582649607905502,A,
25670,25671.0,-0.3555588755145727,D,
25671,25672.0,0.8859654171222427,D,
25672,25673.0,2.1518858746485865,A,
25673,25674.0,-0.7442384069481627,C,
25674,25675.0,0.6685908224008323,D,
25675,25676.0,-1.1250842004800452,C,
25676,25677.0,-2.7138723301952874,B,
25677,25678.0,0.0137464037764832,B,
25678,25679.0,1.3366407343720006,C,
25679,25680.0,-0.4603687041241649,B,
25680,25681.0,-0.8399344573922339,B,
25681,25682.0,-0.4507792226684825,D,
25682,25683.0,-1.4983799936972957,C,
25683,25684.0,-0.8027215382390338,B,
25684,25685.0,1.6966628646489157,D,
25685,25686.0,0.4295882168726722,A,
25686,25687.0,1.5084462665277891,A,
25687,25688.0,0.434208559994036,B,
25688,25689.0,0.168758491659033,D,
25689,25690.0,-0.2440459691805207,D,
25690,25691.0,-0.1066379592533457,A,
25691,25692.0,1.1238811064135252,C,
25692,25693.0,-1.6822666882810324,C,
25693,25694.0,-0.9517872723241304,A,
25694,25695.0,0.4881279369311274,D,
25695,25696.0,-0.0958633007880919,B,
25696,25697.0,-0.4737888745566671,A,
25697,25698.0,0.4130543098077623,C,
25698,25699.0,-1.28683210932566,A,
25699,25700.0,0.0282274247435467,A,
25700,25701.0,-0.0538525253270643,A,
25701,25702.0,-0.6100097755084848,D,
25702,25703.0,-0.4368116623914071,B,
25703,25704.0,0.5414137839307182,D,
25704,25705.0,-0.6348329228619316,B,
25705,25706.0,-0.6271487139230584,D,
25706,25707.0,1.1452445310106494,B,
25707,25708.0,-0.3874225301425383,B,
25708,25709.0,-1.09061642396433,D,
25709,25710.0,0.353358200019556,B,
25710,25711.0,-1.748984649869255,D,
25711,25712.0,0.8108950865916461,B,
25712,25713.0,0.1281350236445679,A,
25713,25714.0,0.9760327891219354,B,
25714,25715.0,-1.0696296957144955,C,
25715,25716.0,0.833125333504594,D,
25716,25717.0,-0.9128802053596504,C,
25717,25718.0,-0.5867547863936977,B,
25718,25719.0,-0.1854139016945939,C,
25719,25720.0,-0.801640053194786,C,
25720,25721.0,-0.0122459979824027,C,
25721,25722.0,-0.2811550021914074,B,
25722,25723.0,1.5724510933370928,D,
25723,25724.0,0.893342391723916,B,
25724,25725.0,1.5236115268727988,A,
25725,25726.0,1.1318390017024564,C,
25726,25727.0,-2.1643643379358832,B,
25727,25728.0,-1.1678924047331294,B,
25728,25729.0,-0.5303067026013556,C,
25729,25730.0,0.1001020808069258,D,
25730,25731.0,1.582738105285076,A,
25731,25732.0,-0.344353640049623,C,
25732,25733.0,0.4299806117159657,C,
25733,25734.0,-0.6880389029907193,C,
25734,25735.0,2.3481752874315784,C,
25735,25736.0,0.879902799428399,D,
25736,25737.0,-0.1208624061096239,B,
25737,25738.0,0.3161224440882932,C,
25738,25739.0,0.1859721017694802,C,
25739,25740.0,1.310321521262727,B,
25740,25741.0,0.5370991813572114,C,
25741,25742.0,0.212805073741987,C,
25742,25743.0,-1.6082152424880096,C,
25743,25744.0,-1.0610540757111546,D,
25744,25745.0,-0.3076724755650182,C,
25745,25746.0,-1.391226477627402,D,
25746,25747.0,2.0203952541278065,A,
25747,25748.0,1.28398453812285,A,
25748,25749.0,-0.1427117576335093,C,
25749,25750.0,0.7247159576628133,D,
25750,25751.0,-1.4809105502333846,C,
25751,25752.0,0.4151990899596924,A,
25752,25753.0,0.7133069564077633,A,
25753,25754.0,-0.9822464081704532,D,
25754,25755.0,1.025604704078179,C,
25755,25756.0,0.8960664912156039,B,
25756,25757.0,0.2456524405943367,C,
25757,25758.0,2.287196839123954,B,
25758,25759.0,-1.1332281865453246,D,
25759,25760.0,-0.993476809719466,C,
25760,25761.0,0.0801362004329551,A,
25761,25762.0,-1.4279161998625582,B,
25762,25763.0,-0.1673499692527631,C,
25763,25764.0,1.9552475188432143,C,
25764,25765.0,-0.7649120669786929,B,
25765,25766.0,-0.1214441384143644,C,
25766,25767.0,-0.85050114032015,D,
25767,25768.0,0.0120534972979575,C,
25768,25769.0,-0.266482122358175,B,
25769,25770.0,0.1010014087986752,B,
25770,25771.0,-0.0249482338214315,C,
25771,25772.0,0.4609630045456389,A,
25772,25773.0,-0.4709973092848297,D,
25773,25774.0,0.7293856088155435,C,
25774,25775.0,0.3688291438163144,D,
25775,25776.0,-2.2109615419971065,B,
25776,25777.0,1.286933656393633,B,
25777,25778.0,-0.3740674173288745,B,
25778,25779.0,0.0017372226795158,B,
25779,25780.0,0.1274275123611517,A,
25780,25781.0,-0.0548788228111205,D,
25781,25782.0,0.498151230574889,C,
25782,25783.0,2.0514848816231703,C,
25783,25784.0,-0.3548823439654638,A,
25784,25785.0,-0.5679026702958493,D,
25785,25786.0,-2.26516399175961,D,
25786,25787.0,-0.9933956027738656,C,
25787,25788.0,-0.4226258628292791,B,
25788,25789.0,0.5724144075466127,A,
25789,25790.0,0.6467649722008921,D,
25790,25791.0,-0.5059992705950704,B,
25791,25792.0,0.6243510757246951,D,
25792,25793.0,-1.366872889985787,A,
25793,25794.0,-0.5580801037391038,A,
25794,25795.0,-0.230887368958989,C,
25795,25796.0,-0.414634556342922,D,
25796,25797.0,-0.8414208566181112,D,
25797,25798.0,-0.8874805895313854,D,
25798,25799.0,0.8085399275691785,A,
25799,25800.0,-0.7730150040164596,C,
25800,25801.0,1.0769597882247368,C,
25801,25802.0,-2.264451417287709,D,
25802,25803.0,-1.7992530957869173,D,
25803,25804.0,-1.5193790395375877,C,
25804,25805.0,0.6511667596056953,A,
25805,25806.0,2.0010737105590914,C,
25806,25807.0,-0.4351148352054731,C,
25807,25808.0,0.5123409474444037,A,
25808,25809.0,0.4797986503706968,C,
25809,25810.0,-0.3782280324105762,A,
25810,25811.0,0.3045934108626575,C,
25811,25812.0,1.008192731219976,C,
25812,25813.0,2.1089031989406437,B,
25813,25814.0,1.41948859703025,D,
25814,25815.0,-0.7833939653607201,A,
25815,25816.0,-0.7446916451776152,C,
25816,25817.0,0.1809913472184042,A,
25817,25818.0,-1.420167420118683,D,
25818,25819.0,1.5365931040928107,B,
25819,25820.0,1.5332005720417885,C,
25820,25821.0,-0.0955717031993228,D,
25821,25822.0,-0.0791906771467823,B,
25822,25823.0,1.279378356144082,C,
25823,25824.0,0.2346884044935871,C,
25824,25825.0,0.6085549040021175,C,
25825,25826.0,-0.7300610458701474,A,
25826,25827.0,-0.7544391758062419,B,
25827,25828.0,-0.0971425202597573,C,
25828,25829.0,1.7628134807028202,D,
25829,25830.0,-0.5690230474271442,C,
25830,25831.0,-0.2787840239710027,D,
25831,25832.0,-0.244264474624121,D,
25832,25833.0,1.3795034031121538,A,
25833,25834.0,0.634410223303568,D,
25834,25835.0,0.4248405325465792,B,
25835,25836.0,-0.1316951549415461,B,
25836,25837.0,-0.4010356520926311,C,
25837,25838.0,0.9959358675674332,A,
25838,25839.0,0.40576291532716,A,
25839,25840.0,1.0247602764057613,B,
25840,25841.0,-1.6310348221441602,D,
25841,25842.0,-0.1843463938220735,A,
25842,25843.0,-0.0751169131038795,B,
25843,25844.0,1.0483053477536672,A,
25844,25845.0,0.8583419811587147,B,
25845,25846.0,1.0581881460037732,D,
25846,25847.0,0.5709701499243076,C,
25847,25848.0,0.1121916384234868,A,
25848,25849.0,-1.2642484789733086,A,
25849,25850.0,-0.7674326515484553,D,
25850,25851.0,-2.103710112873595,A,
25851,25852.0,-0.3202399561603539,C,
25852,25853.0,-0.6719353788824787,C,
25853,25854.0,-0.8261152043058329,C,
25854,25855.0,0.7101277650546703,A,
25855,25856.0,2.6124789013379126,A,
25856,25857.0,-0.1418309513113845,A,
25857,25858.0,-1.3277183760672753,A,
25858,25859.0,1.0787344523637867,D,
25859,25860.0,-1.2282276452576306,A,
25860,25861.0,-0.1210674843456288,A,
25861,25862.0,0.2911917445989547,D,
25862,25863.0,0.6180588900130368,A,
25863,25864.0,-1.4232867284429234,B,
25864,25865.0,0.5941316213100525,A,
25865,25866.0,1.001398912694205,C,
25866,25867.0,-0.0831873756411464,C,
25867,25868.0,-1.4150587880111976,B,
25868,25869.0,-0.3144525941024075,A,
25869,25870.0,0.2749459605983155,B,
25870,25871.0,1.5043955535170783,D,
25871,25872.0,-0.8493507578376764,D,
25872,25873.0,-0.34352381297974,C,
25873,25874.0,0.1091308659437001,A,
25874,25875.0,-1.4348704738129718,C,
25875,25876.0,-0.6094563565065971,A,
25876,25877.0,-0.3990669707433102,B,
25877,25878.0,0.170625746759259,D,
25878,25879.0,-1.0890892853904477,C,
25879,25880.0,1.3205559605930637,A,
25880,25881.0,0.2972381276794535,D,
25881,25882.0,-0.7722620424661953,B,
25882,25883.0,-0.3236085952876853,B,
25883,25884.0,0.4466733975290761,B,
25884,25885.0,-0.4585110865023651,A,
25885,25886.0,0.8907366192127679,A,
25886,25887.0,0.3113555057683395,C,
25887,25888.0,-1.0298800905400067,B,
25888,25889.0,0.6594182731588137,B,
25889,25890.0,2.150793896187747,C,
25890,25891.0,-0.5677945944332956,D,
25891,25892.0,0.3051919957995055,B,
25892,25893.0,-0.3771156775412746,C,
25893,25894.0,-0.5940547257834077,B,
25894,25895.0,1.2152264633773775,C,
25895,25896.0,-1.7259301423870157,D,
25896,25897.0,-1.082383346178867,B,
25897,25898.0,1.325573584020412,C,
25898,25899.0,-0.8910103059247079,A,
25899,25900.0,-0.0269354563623144,B,
25900,25901.0,-0.1528990565192476,D,
25901,25902.0,1.4183867433855628,C,
25902,25903.0,-1.6457661546455586,B,
25903,25904.0,0.8868794742910158,A,
25904,25905.0,-0.8474878549949886,D,
25905,25906.0,-1.3936561807419383,D,
25906,25907.0,0.0618900155330249,A,
25907,25908.0,-0.5172175825207468,C,
25908,25909.0,3.1002269393978663,A,
25909,25910.0,-1.4958193268833502,C,
25910,25911.0,0.3102186076730241,A,
25911,25912.0,-0.9779730712301854,D,
25912,25913.0,1.1106260435767177,C,
25913,25914.0,0.7437640779647491,A,
25914,25915.0,1.493264494038142,A,
25915,25916.0,1.0055906291776722,C,
25916,25917.0,-0.7624963283897277,A,
25917,25918.0,-0.4558341843996642,A,
25918,25919.0,1.2478999074264692,D,
25919,25920.0,-0.0513665858621783,B,
25920,25921.0,-1.0852686504070652,C,
25921,25922.0,2.506349844798969,A,
25922,25923.0,1.4703984555175396,A,
25923,25924.0,-0.3500232352169581,B,
25924,25925.0,0.6674960206203013,D,
25925,25926.0,0.2232310242540162,D,
25926,25927.0,0.7430081765857233,A,
25927,25928.0,1.4739216740759122,D,
25928,25929.0,-0.2805545341665008,A,
25929,25930.0,0.0959332885222556,A,
25930,25931.0,-1.264800003370983,B,
25931,25932.0,-0.8458613656802135,B,
25932,25933.0,0.6121600089234469,B,
25933,25934.0,0.365418152564958,B,
25934,25935.0,-0.5369811421752437,D,
25935,25936.0,-0.439138609262117,D,
25936,25937.0,-2.14461902960975,C,
25937,25938.0,0.8581434280928265,D,
25938,25939.0,1.3331199990979696,C,
25939,25940.0,0.030384327683473,A,
25940,25941.0,0.6091219261872901,D,
25941,25942.0,1.112892452012404,A,
25942,25943.0,-0.6695650042460621,B,
25943,25944.0,-0.2710271992234594,B,
25944,25945.0,-1.620801248254943,C,
25945,25946.0,-0.6248922139981749,D,
25946,25947.0,0.5111383356287198,C,
25947,25948.0,0.4374771503196327,D,
25948,25949.0,-0.0601305890231342,D,
25949,25950.0,-0.3222166697618508,C,
25950,25951.0,1.5219869446916463,B,
25951,25952.0,-0.2043878198756946,A,
25952,25953.0,0.729441117567288,A,
25953,25954.0,0.5184146740893865,C,
25954,25955.0,1.4763428243515082,B,
25955,25956.0,0.9772499606242024,A,
25956,25957.0,-1.1257607423633231,A,
25957,25958.0,0.1171994548496007,A,
25958,25959.0,-0.5923586197358384,B,
25959,25960.0,-0.3355710156458666,C,
25960,25961.0,-1.0741111321358343,B,
25961,25962.0,-0.524670849824937,A,
25962,25963.0,-2.2213320734775053,D,
25963,25964.0,-0.1392166025344252,A,
25964,25965.0,-0.4191494221989312,C,
25965,25966.0,-1.008992216487356,D,
25966,25967.0,-0.3403862873921983,D,
25967,25968.0,0.5482953251855295,B,
25968,25969.0,-1.1640391602945388,C,
25969,25970.0,-0.3767908858006614,C,
25970,25971.0,0.5043502412113202,D,
25971,25972.0,1.2352068573606405,D,
25972,25973.0,-0.0104251157146266,C,
25973,25974.0,-0.1011670548320806,B,
25974,25975.0,-1.4769479539361643,C,
25975,25976.0,1.0991642240743251,C,
25976,25977.0,0.9631522315750832,A,
25977,25978.0,-0.1085720206457115,A,
25978,25979.0,-0.3289594058050267,D,
25979,25980.0,-0.1785956664913401,C,
25980,25981.0,-0.1722016222234979,B,
25981,25982.0,-0.9106790020005155,D,
25982,25983.0,-0.0757652220937194,D,
25983,25984.0,1.6013061988370072,A,
25984,25985.0,2.8825587686010192,B,
25985,25986.0,0.0283018277275648,C,
25986,25987.0,-1.4420265272102208,B,
25987,25988.0,-1.0566795534966262,A,
25988,25989.0,0.3184948772609776,A,
25989,25990.0,-0.7164399039349418,D,
25990,25991.0,-0.6493184910292771,A,
25991,25992.0,-0.9150819892229988,B,
25992,25993.0,0.1000853706837162,A,
25993,25994.0,0.6208550517259641,A,
25994,25995.0,-0.1778074623956895,A,
25995,25996.0,1.1770408266538264,A,
25996,25997.0,-1.3932849999051058,A,
25997,25998.0,1.4212723077795983,A,
25998,25999.0,0.5371090276827793,C,
25999,26000.0,0.4546726015755522,B,
26000,26001.0,0.4049543719735185,B,
26001,26002.0,0.398116877654179,B,
26002,26003.0,0.0488865743437022,B,
26003,26004.0,0.8620789903075716,A,
26004,26005.0,-1.1955425995266746,D,
26005,26006.0,1.254041467690929,A,
26006,26007.0,-2.038620542475993,D,
26007,26008.0,-0.0258903682292129,B,
26008,26009.0,-1.3946413879847184,C,
26009,26010.0,1.7492850435201488,C,
26010,26011.0,-0.3227463710954308,C,
26011,26012.0,-0.0915191595581985,D,
26012,26013.0,-1.4765636322405262,C,
26013,26014.0,-0.0714700109450278,A,
26014,26015.0,-0.4856380244491045,D,
26015,26016.0,-0.3160601923639173,A,
26016,26017.0,-1.101927935563193,B,
26017,26018.0,-1.4820510894114935,A,
26018,26019.0,0.4517401202794587,D,
26019,26020.0,-1.3478687360073065,C,
26020,26021.0,-1.5971720317726985,B,
26021,26022.0,0.4214863271262731,D,
26022,26023.0,-1.2817587267493271,B,
26023,26024.0,-0.3930203489476191,B,
26024,26025.0,-0.1581448733419452,A,
26025,26026.0,0.631471040824364,B,
26026,26027.0,-1.295162269549529,A,
26027,26028.0,-0.1740406033829191,A,
26028,26029.0,-1.0108921315148287,A,
26029,26030.0,1.2809277794517029,A,
26030,26031.0,0.6833067025964523,C,
26031,26032.0,0.6616382498289445,C,
26032,26033.0,1.7153783145082648,B,
26033,26034.0,-0.61533129319805,D,
26034,26035.0,1.5842894610494955,D,
26035,26036.0,0.7544012951241882,A,
26036,26037.0,1.6303297020938088,D,
26037,26038.0,0.1301917473855511,A,
26038,26039.0,-2.721743430228133,C,
26039,26040.0,0.3398594463657872,A,
26040,26041.0,-0.8163784696336012,B,
26041,26042.0,0.1465732556675366,D,
26042,26043.0,-1.2905712648968266,D,
26043,26044.0,-0.4101937981641694,D,
26044,26045.0,1.6654448392950036,B,
26045,26046.0,-0.2119739816124935,B,
26046,26047.0,-0.7760418439233453,B,
26047,26048.0,-0.4227268174248961,C,
26048,26049.0,0.656330717743215,A,
26049,26050.0,0.2659547816063334,A,
26050,26051.0,-0.0037535611177214,C,
26051,26052.0,-1.013160377219969,A,
26052,26053.0,-0.2349339253265715,A,
26053,26054.0,0.9261472333053404,A,
26054,26055.0,0.3318826860334248,B,
26055,26056.0,0.3253736226024915,B,
26056,26057.0,-2.6372146490295085,A,
26057,26058.0,0.2674591215669977,A,
26058,26059.0,-0.1940494873539127,B,
26059,26060.0,1.3571807741643234,C,
26060,26061.0,-1.6915826690466476,C,
26061,26062.0,0.5772549255284181,D,
26062,26063.0,0.8997503780861126,C,
26063,26064.0,-1.340327244769868,D,
26064,26065.0,0.7346234152350802,D,
26065,26066.0,1.506240205945611,C,
26066,26067.0,-0.1679347210992992,A,
26067,26068.0,1.2141204167768516,B,
26068,26069.0,-1.648865494104864,C,
26069,26070.0,0.6915194833501762,C,
26070,26071.0,-0.2572011024618144,B,
26071,26072.0,-0.1990943219513008,D,
26072,26073.0,0.2498833672889927,B,
26073,26074.0,1.2450773382904128,D,
26074,26075.0,0.3484862600134602,C,
26075,26076.0,-0.2589534813116598,A,
26076,26077.0,0.7116019875900859,A,
26077,26078.0,-0.021891830837275,B,
26078,26079.0,0.5702000114032839,A,
26079,26080.0,-0.9457766749974544,B,
26080,26081.0,0.6703088058132575,D,
26081,26082.0,-0.1766744535426543,B,
26082,26083.0,1.3134073790868577,B,
26083,26084.0,-0.1710943526404182,C,
26084,26085.0,-0.2920600661537125,A,
26085,26086.0,0.9888873698369698,B,
26086,26087.0,0.6314431201836772,B,
26087,26088.0,-0.661424712321066,D,
26088,26089.0,0.929416583994613,A,
26089,26090.0,0.2508786861174735,B,
26090,26091.0,0.5414219109292453,D,
26091,26092.0,0.2954602010545704,B,
26092,26093.0,0.880591228544895,A,
26093,26094.0,-0.0731926899237256,D,
26094,26095.0,1.7276764134401978,D,
26095,26096.0,0.3145478845812897,D,
26096,26097.0,1.160611366132669,B,
26097,26098.0,1.0999108936403954,A,
26098,26099.0,-1.5043371123821605,A,
26099,26100.0,-1.5866116360092788,A,
26100,26101.0,0.0370911663542549,A,
26101,26102.0,1.3214835040910624,C,
26102,26103.0,0.0746138037356047,C,
26103,26104.0,0.9906339707113784,A,
26104,26105.0,0.1499241046316767,A,
26105,26106.0,0.9241827460493732,D,
26106,26107.0,-1.4057812759142236,D,
26107,26108.0,-1.2694085262234622,C,
26108,26109.0,-1.231598641053406,A,
26109,26110.0,-1.079206104572652,A,
26110,26111.0,0.9238930854797568,B,
26111,26112.0,0.3661459936890624,C,
26112,26113.0,-1.6559049256702434,C,
26113,26114.0,0.3552600479389684,B,
26114,26115.0,0.1590854985340586,D,
26115,26116.0,-2.0836281024896746,D,
26116,26117.0,-0.3751182601316703,C,
26117,26118.0,0.8667919137390192,A,
26118,26119.0,0.2102769156916351,B,
26119,26120.0,1.475657845454133,B,
26120,26121.0,-0.5184097860895446,D,
26121,26122.0,-0.0366294543100521,B,
26122,26123.0,0.8832124094739414,C,
26123,26124.0,-1.054619454248674,B,
26124,26125.0,-0.1811883894123643,A,
26125,26126.0,-0.1210824770525084,A,
26126,26127.0,-2.1764533989214208,B,
26127,26128.0,-1.5692140684983191,A,
26128,26129.0,2.0706943267629208,A,
26129,26130.0,-0.9752756093343076,A,
26130,26131.0,0.1462701581942259,C,
26131,26132.0,-0.1786944047212435,D,
26132,26133.0,-0.9237043525559232,A,
26133,26134.0,0.210395643562577,C,
26134,26135.0,-0.1442062854914091,B,
26135,26136.0,1.2261948214281542,C,
26136,26137.0,-1.5112875609852192,A,
26137,26138.0,1.5062558351648396,A,
26138,26139.0,0.0944361034023043,A,
26139,26140.0,0.7306627628434027,A,
26140,26141.0,0.6643268904627468,A,
26141,26142.0,2.21332769727759,D,
26142,26143.0,0.8330996566516113,C,
26143,26144.0,-1.4814968960524466,C,
26144,26145.0,-0.3682819892439993,C,
26145,26146.0,-0.4991627150039565,A,
26146,26147.0,0.5526918366753025,C,
26147,26148.0,0.3599629386617387,B,
26148,26149.0,0.6244876155443729,A,
26149,26150.0,-1.0617634798845563,C,
26150,26151.0,-1.0455168460665505,B,
26151,26152.0,-1.1398392179768453,D,
26152,26153.0,-1.322168293889684,B,
26153,26154.0,0.0184009994328354,B,
26154,26155.0,-0.5667765607921528,B,
26155,26156.0,1.8121285406280885,B,
26156,26157.0,-0.9326394379030892,C,
26157,26158.0,-0.73415091572481,D,
26158,26159.0,-1.159243873421081,B,
26159,26160.0,1.2299790534670336,C,
26160,26161.0,1.734830565460572,A,
26161,26162.0,-0.7335332899214106,B,
26162,26163.0,0.8989298180686872,A,
26163,26164.0,1.202713661181023,D,
26164,26165.0,1.1966621438297194,C,
26165,26166.0,-0.1625650331777817,C,
26166,26167.0,-0.1017761524787982,A,
26167,26168.0,0.2831718958983477,D,
26168,26169.0,0.4695369453076469,A,
26169,26170.0,1.1291228749913866,D,
26170,26171.0,0.6805573455543061,A,
26171,26172.0,-0.0990784003300904,B,
26172,26173.0,-0.7106087934832683,D,
26173,26174.0,0.2395488913626236,A,
