Region,Store,Date,ProductCategory,UnitsSold,UnitPrice,Revenue
South,Store_15,2021-10-10,Clothing,9,359.94,3239.46
North,Store_12,2020-02-21,Electronics,8,372.46,2979.68
West,Store_17,2020-04-09,Sports,12,347.3,4167.6
West,Store_7,2021-12-02,Home & Kitchen,5,113.37,566.85
North,Store_20,2020-08-03,Electronics,5,151.35,756.75
West,Store_4,2020-04-02,Sports,16,457.63,7322.08
East,Store_18,2020-10-19,Home & Kitchen,18,424.0,7632.0
East,Store_18,2020-06-24,Sports,1,473.15,473.15
West,Store_5,2021-02-11,Clothing,13,174.17,2264.21
North,Store_19,2020-12-29,Toys,15,193.71,2905.65
East,Store_18,2021-07-03,Toys,15,487.09,7306.349999999999
East,Store_3,2020-01-26,Home & Kitchen,4,427.07,1708.28
West,Store_4,2020-09-17,Toys,10,417.36,4173.6
South,Store_18,2021-02-08,Toys,12,138.48,1661.7599999999998
South,Store_18,2020-09-09,Toys,3,313.83,941.49
West,Store_20,2021-01-14,Toys,2,266.5,533.0
West,Store_15,2020-04-02,Electronics,11,314.84,3463.24
East,Store_19,2020-07-26,Clothing,14,466.27,6527.78
North,Store_8,2020-10-31,Sports,3,127.6,382.79999999999995
North,Store_11,2021-03-26,Electronics,7,153.0,1071.0
East,Store_9,2020-08-11,Sports,16,473.98,7583.68
East,Store_9,2021-10-28,Electronics,15,270.03,4050.45
North,Store_3,2020-01-03,Electronics,12,351.7,4220.4
South,Store_15,2020-12-31,Electronics,6,332.83,1996.98
South,Store_15,2020-02-29,Toys,12,19.43,233.16
North,Store_6,2021-09-06,Sports,11,25.64,282.04
West,Store_5,2021-02-03,Sports,17,64.94,1103.98
West,Store_5,2021-01-14,Toys,17,177.15,3011.55
East,Store_8,2021-10-29,Clothing,19,454.16,8629.04
South,Store_5,2020-08-08,Sports,9,287.47,2587.2300000000005
West,Store_15,2021-12-30,Clothing,9,116.21,1045.8899999999999
West,Store_13,2020-07-11,Home & Kitchen,3,410.24,1230.72
West,Store_14,2020-10-21,Electronics,16,73.02,1168.32
North,Store_4,2020-07-06,Sports,10,209.0,2090.0
East,Store_14,2021-01-30,Toys,12,311.44,3737.2799999999997
East,Store_9,2020-10-04,Toys,18,206.44,3715.92
South,Store_4,2020-02-17,Electronics,17,431.47,7334.990000000001
West,Store_10,2020-06-02,Home & Kitchen,6,300.63,1803.78
East,Store_8,2020-11-02,Sports,13,357.67,4649.71
North,Store_19,2020-09-16,Home & Kitchen,7,273.98,1917.8600000000001
North,Store_11,2021-08-31,Toys,17,34.76,590.92
North,Store_18,2021-02-06,Toys,12,290.48,3485.76
West,Store_4,2021-10-31,Toys,13,155.46,2020.98
North,Store_12,2020-03-05,Home & Kitchen,10,61.82,618.2
West,Store_11,2020-05-20,Sports,6,453.28,2719.68
East,Store_12,2020-02-14,Sports,14,470.48,6586.72
North,Store_20,2020-08-15,Sports,4,370.66,1482.64
West,Store_20,2020-11-08,Sports,1,239.14,239.14
South,Store_4,2020-03-16,Electronics,15,280.43,4206.45
East,Store_5,2021-11-16,Toys,8,451.38,3611.04
East,Store_10,2021-07-23,Clothing,10,194.97,1949.7
West,Store_18,2020-06-06,Electronics,7,421.23,2948.61
West,Store_13,2021-02-14,Sports,5,335.81,1679.05
East,Store_8,2021-10-10,Toys,18,68.66,1235.8799999999999
West,Store_14,2021-03-25,Toys,13,328.7,4273.099999999999
North,Store_18,2021-08-05,Home & Kitchen,7,321.03,2247.21
West,Store_14,2021-05-26,Toys,6,135.14,810.8399999999999
East,Store_2,2021-04-17,Clothing,18,357.02,6426.36
North,Store_12,2020-03-15,Home & Kitchen,17,71.92,1222.64
West,Store_10,2021-09-20,Toys,11,47.64,524.04
North,Store_12,2020-08-02,Clothing,16,219.25,3508.0
West,Store_8,2021-11-12,Toys,5,402.41,2012.0500000000002
East,Store_16,2020-03-12,Clothing,19,313.62,5958.78
East,Store_6,2020-11-17,Clothing,3,290.34,871.02
North,Store_7,2021-01-28,Electronics,11,242.69,2669.59
East,Store_10,2020-05-13,Clothing,2,136.92,273.84
East,Store_10,2021-09-15,Electronics,1,313.15,313.15
North,Store_2,2021-11-18,Clothing,7,471.54,3300.78
North,Store_13,2020-02-22,Home & Kitchen,12,200.29,2403.48
East,Store_2,2020-07-10,Clothing,19,148.4,2819.6
North,Store_8,2020-04-02,Toys,16,176.33,2821.28
North,Store_14,2021-09-13,Electronics,19,105.59,2006.21
West,Store_5,2020-07-29,Sports,2,96.84,193.68
South,Store_4,2021-08-10,Toys,15,9.08,136.2
East,Store_12,2020-07-17,Toys,11,361.88,3980.68
East,Store_4,2020-06-27,Sports,18,26.8,482.40000000000003
West,Store_10,2021-06-15,Sports,12,83.04,996.48
East,Store_4,2020-09-03,Home & Kitchen,9,193.5,1741.5
East,Store_7,2020-11-25,Electronics,4,131.75,527.0
East,Store_16,2020-12-19,Home & Kitchen,18,220.05,3960.9
North,Store_18,2020-10-03,Clothing,2,320.06,640.12
East,Store_7,2021-04-27,Toys,19,323.7,6150.3
East,Store_7,2020-11-28,Home & Kitchen,15,238.21,3573.15
South,Store_18,2021-07-27,Sports,8,217.5,1740.0
West,Store_8,2021-04-02,Home & Kitchen,16,207.14,3314.24
West,Store_12,2020-10-29,Home & Kitchen,6,258.55,1551.3000000000002
North,Store_9,2021-07-14,Home & Kitchen,7,10.72,75.04
East,Store_8,2021-01-07,Home & Kitchen,7,287.4,2011.7999999999997
East,Store_13,2020-11-05,Home & Kitchen,12,496.95,5963.4
East,Store_14,2020-11-15,Sports,14,10.67,149.38
East,Store_11,2020-06-23,Clothing,4,387.86,1551.44
North,Store_10,2020-06-30,Toys,17,162.43,2761.31
South,Store_13,2021-12-24,Sports,15,51.95,779.25
West,Store_11,2020-08-31,Toys,10,97.79,977.9000000000001
South,Store_5,2021-10-18,Electronics,18,498.37,8970.66
East,Store_6,2020-10-23,Home & Kitchen,11,396.57,4362.2699999999995
South,Store_1,2021-05-29,Toys,14,337.0,4718.0
South,Store_6,2021-07-27,Toys,9,180.24,1622.16
West,Store_10,2021-02-03,Toys,16,364.85,5837.6
South,Store_12,2020-06-30,Toys,13,38.11,495.43
South,Store_7,2020-05-13,Toys,12,408.18,4898.16
South,Store_5,2020-07-10,Clothing,18,201.91,3634.38
North,Store_11,2021-04-13,Sports,2,10.43,20.86
North,Store_16,2021-04-08,Clothing,15,309.01,4635.15
North,Store_1,2020-03-02,Electronics,8,163.29,1306.32
South,Store_3,2021-10-15,Electronics,11,305.71,3362.81
North,Store_15,2020-01-28,Sports,18,96.98,1745.64
South,Store_12,2020-05-30,Clothing,6,8.97,53.82000000000001
South,Store_2,2020-05-06,Sports,15,384.6,5769.0
North,Store_2,2020-12-08,Electronics,19,441.24,8383.56
East,Store_9,2021-12-12,Home & Kitchen,5,371.32,1856.6
South,Store_8,2020-02-12,Sports,10,248.62,2486.2
South,Store_9,2021-10-25,Toys,2,452.04,904.08
West,Store_2,2021-04-17,Electronics,4,43.82,175.28
North,Store_5,2020-08-18,Electronics,3,285.08,855.24
West,Store_18,2020-02-07,Home & Kitchen,12,283.06,3396.7200000000003
South,Store_4,2021-09-04,Home & Kitchen,9,69.6,626.4
West,Store_13,2021-11-04,Electronics,13,298.3,3877.9
South,Store_19,2021-09-22,Clothing,16,397.64,6362.24
West,Store_17,2020-04-26,Toys,17,44.38,754.46
South,Store_16,2021-07-06,Clothing,5,156.59,782.95
North,Store_2,2020-02-06,Toys,2,494.36,988.72
West,Store_20,2021-06-17,Toys,13,301.97,3925.6100000000006
West,Store_11,2020-02-10,Electronics,11,130.44,1434.84
East,Store_10,2020-03-01,Electronics,3,345.84,1037.52
East,Store_14,2020-05-13,Electronics,5,165.68,828.4000000000001
North,Store_10,2021-04-10,Electronics,19,488.25,9276.75
South,Store_2,2020-07-22,Home & Kitchen,17,266.21,4525.57
East,Store_11,2020-12-21,Toys,7,172.13,1204.9099999999999
North,Store_10,2021-09-21,Electronics,19,117.22,2227.18
North,Store_11,2021-05-28,Toys,1,411.09,411.09
South,Store_19,2020-06-29,Toys,8,80.05,640.4
South,Store_13,2021-10-27,Toys,12,164.7,1976.3999999999999
West,Store_1,2020-02-25,Clothing,3,290.03,870.0899999999999
West,Store_3,2020-06-13,Toys,16,183.27,2932.32
North,Store_6,2021-12-28,Sports,6,186.47,1118.82
North,Store_17,2020-12-12,Toys,8,461.9,3695.2
North,Store_15,2020-01-26,Clothing,5,379.42,1897.1000000000001
West,Store_11,2020-03-17,Electronics,14,228.84,3203.76
East,Store_5,2021-09-26,Clothing,4,337.96,1351.84
South,Store_7,2020-02-22,Electronics,14,407.6,5706.400000000001
North,Store_13,2021-06-18,Home & Kitchen,18,386.29,6953.22
West,Store_5,2020-11-27,Electronics,18,362.6,6526.8
West,Store_9,2021-01-10,Electronics,1,349.79,349.79
South,Store_2,2021-07-21,Electronics,11,331.23,3643.53
East,Store_16,2020-01-22,Sports,7,380.77,2665.39
North,Store_14,2021-03-18,Electronics,12,149.29,1791.48
South,Store_12,2021-02-21,Toys,15,220.0,3300.0
West,Store_19,2020-04-12,Home & Kitchen,1,124.08,124.08
East,Store_10,2021-11-29,Sports,18,311.26,5602.68
North,Store_17,2021-02-22,Clothing,8,382.14,3057.12
West,Store_9,2020-09-21,Home & Kitchen,5,207.95,1039.75
West,Store_4,2020-03-03,Toys,1,116.61,116.61
South,Store_14,2020-04-06,Electronics,3,83.1,249.29999999999998
West,Store_8,2021-12-18,Clothing,3,216.02,648.0600000000001
North,Store_13,2020-10-18,Toys,7,377.49,2642.4300000000003
West,Store_10,2020-06-07,Clothing,10,298.28,2982.7999999999997
South,Store_7,2020-05-07,Home & Kitchen,4,184.54,738.16
South,Store_9,2020-12-25,Sports,18,378.71,6816.78
East,Store_18,2021-09-30,Toys,1,127.92,127.92
East,Store_6,2021-01-16,Home & Kitchen,16,483.41,7734.56
West,Store_3,2020-12-31,Home & Kitchen,6,341.65,2049.8999999999996
West,Store_11,2021-02-08,Home & Kitchen,13,400.91,5211.83
West,Store_4,2021-12-21,Clothing,18,171.01,3078.18
East,Store_13,2020-09-28,Sports,2,311.62,623.24
East,Store_11,2020-03-29,Toys,11,246.18,2707.98
West,Store_13,2020-06-28,Sports,13,469.79,6107.27
East,Store_15,2021-04-22,Toys,5,308.84,1544.1999999999998
South,Store_14,2021-05-06,Electronics,7,414.7,2902.9
East,Store_4,2021-04-09,Electronics,18,274.47,4940.460000000001
South,Store_10,2020-09-23,Toys,9,433.57,3902.13
West,Store_19,2020-03-09,Clothing,1,249.58,249.58
South,Store_8,2020-05-28,Clothing,8,126.37,1010.96
North,Store_6,2021-04-17,Sports,17,64.05,1088.85
West,Store_14,2021-12-28,Home & Kitchen,11,324.78,3572.58
South,Store_15,2021-07-11,Electronics,5,337.0,1685.0
South,Store_18,2021-09-04,Clothing,5,407.79,2038.95
East,Store_3,2020-04-27,Toys,18,41.88,753.84
South,Store_15,2021-05-25,Home & Kitchen,16,185.6,2969.6
East,Store_5,2021-02-17,Home & Kitchen,16,459.58,7353.28
South,Store_3,2020-06-28,Electronics,8,456.33,3650.64
South,Store_18,2021-02-09,Clothing,7,465.8,3260.6
East,Store_2,2020-04-16,Toys,13,450.97,5862.610000000001
North,Store_11,2021-10-04,Toys,10,160.33,1603.3000000000002
South,Store_3,2020-11-21,Clothing,5,351.09,1755.4499999999998
South,Store_18,2021-05-08,Home & Kitchen,14,126.46,1770.4399999999998
West,Store_5,2021-12-13,Toys,3,416.3,1248.9
East,Store_15,2020-05-30,Toys,18,80.16,1442.8799999999999
East,Store_1,2020-08-14,Clothing,4,334.93,1339.72
North,Store_5,2020-08-16,Sports,1,269.79,269.79
West,Store_12,2021-07-11,Toys,10,278.86,2788.6000000000004
North,Store_1,2020-08-12,Toys,3,380.4,1141.1999999999998
North,Store_11,2020-02-13,Sports,17,421.73,7169.41
South,Store_5,2020-05-02,Sports,15,72.08,1081.2
South,Store_15,2021-12-08,Clothing,13,30.64,398.32
East,Store_1,2020-01-31,Toys,10,438.0,4380.0
West,Store_17,2020-02-12,Electronics,15,225.0,3375.0
East,Store_3,2021-09-22,Toys,4,14.26,57.04
West,Store_18,2021-02-21,Clothing,5,397.04,1985.2
East,Store_4,2020-10-30,Home & Kitchen,16,225.03,3600.48
North,Store_9,2020-02-19,Clothing,19,106.65,2026.3500000000001
North,Store_14,2020-10-16,Clothing,14,485.6,6798.400000000001
North,Store_10,2020-12-22,Sports,1,289.98,289.98
South,Store_18,2021-07-06,Clothing,6,346.01,2076.06
West,Store_6,2020-01-02,Electronics,9,190.01,1710.09
West,Store_6,2021-01-16,Home & Kitchen,6,329.06,1974.3600000000001
South,Store_13,2020-02-17,Home & Kitchen,17,171.01,2907.17
West,Store_12,2021-06-16,Sports,18,430.0,7740.0
East,Store_4,2021-12-16,Electronics,4,256.31,1025.24
North,Store_9,2021-02-23,Toys,7,163.06,1141.42
South,Store_14,2020-10-19,Clothing,12,55.33,663.96
North,Store_11,2021-01-20,Home & Kitchen,12,423.32,5079.84
West,Store_5,2020-03-10,Toys,16,461.31,7380.96
South,Store_2,2020-07-09,Electronics,10,61.01,610.1
West,Store_15,2020-03-24,Toys,10,392.1,3921.0
North,Store_5,2021-05-22,Home & Kitchen,16,58.41,934.56
West,Store_7,2020-06-02,Home & Kitchen,10,434.38,4343.8
South,Store_19,2021-12-06,Toys,15,277.66,4164.900000000001
West,Store_11,2021-06-09,Clothing,9,8.9,80.10000000000001
South,Store_16,2021-08-11,Sports,18,87.0,1566.0
South,Store_9,2020-11-07,Home & Kitchen,7,389.07,2723.49
South,Store_8,2021-09-25,Sports,3,85.72,257.15999999999997
East,Store_1,2020-05-19,Sports,7,124.62,872.34
West,Store_13,2020-05-27,Electronics,13,244.39,3177.0699999999997
West,Store_2,2021-12-24,Clothing,9,114.47,1030.23
North,Store_17,2020-09-11,Electronics,14,145.94,2043.1599999999999
South,Store_2,2020-06-20,Electronics,18,181.26,3262.68
South,Store_12,2021-10-18,Electronics,13,6.93,90.09
North,Store_8,2020-06-10,Toys,6,5.5,33.0
West,Store_12,2021-04-12,Home & Kitchen,19,327.39,6220.41
West,Store_12,2020-10-08,Toys,9,427.09,3843.81
West,Store_3,2021-03-27,Sports,2,89.43,178.86
South,Store_1,2021-03-11,Toys,6,327.42,1964.52
South,Store_5,2021-08-08,Toys,11,48.71,535.8100000000001
North,Store_2,2021-10-02,Home & Kitchen,8,469.21,3753.68
East,Store_1,2020-04-13,Clothing,3,34.51,103.53
East,Store_3,2020-07-17,Sports,1,37.12,37.12
South,Store_17,2021-06-26,Electronics,8,180.99,1447.92
West,Store_14,2020-10-01,Sports,8,369.86,2958.88
West,Store_17,2021-05-01,Home & Kitchen,15,282.61,4239.150000000001
East,Store_20,2020-11-17,Home & Kitchen,8,330.45,2643.6
West,Store_6,2021-12-26,Home & Kitchen,5,123.67,618.35
East,Store_13,2020-06-07,Sports,14,236.72,3314.08
South,Store_3,2021-09-08,Clothing,19,199.97,3799.43
South,Store_12,2021-11-05,Electronics,1,400.26,400.26
West,Store_18,2020-04-14,Electronics,15,356.73,5350.950000000001
West,Store_3,2021-10-02,Home & Kitchen,13,456.01,5928.13
East,Store_3,2021-02-17,Electronics,8,320.0,2560.0
West,Store_6,2020-06-27,Toys,8,462.71,3701.68
South,Store_9,2021-05-27,Electronics,14,374.06,5236.84
West,Store_20,2020-06-06,Sports,3,35.88,107.64000000000001
West,Store_7,2020-05-08,Sports,2,380.64,761.28
West,Store_5,2021-09-29,Clothing,19,368.04,6992.76
South,Store_8,2020-04-12,Clothing,1,379.48,379.48
West,Store_10,2021-04-07,Sports,7,69.8,488.59999999999997
East,Store_13,2020-09-05,Toys,19,330.73,6283.870000000001
North,Store_19,2021-04-28,Clothing,17,321.64,5467.88
East,Store_16,2020-03-27,Sports,18,119.06,2143.08
East,Store_18,2021-03-08,Toys,2,207.83,415.66
East,Store_2,2021-02-02,Clothing,12,351.89,4222.68
South,Store_15,2020-08-19,Toys,18,413.43,7441.74
East,Store_18,2021-12-25,Home & Kitchen,3,218.98,656.9399999999999
West,Store_14,2020-10-06,Sports,13,307.07,3991.91
South,Store_14,2021-02-23,Clothing,15,45.75,686.25
North,Store_3,2020-07-23,Electronics,14,179.11,2507.54
East,Store_14,2020-06-20,Home & Kitchen,1,34.33,34.33
North,Store_2,2021-09-09,Electronics,6,277.84,1667.04
West,Store_18,2021-11-24,Toys,13,19.96,259.48
West,Store_18,2020-06-06,Home & Kitchen,10,325.13,3251.3
East,Store_12,2020-09-15,Home & Kitchen,11,386.06,4246.66
West,Store_17,2021-11-20,Sports,15,128.27,1924.0500000000002
West,Store_16,2020-11-22,Home & Kitchen,2,231.69,463.38
West,Store_14,2020-02-26,Sports,3,157.06,471.18
South,Store_11,2020-02-19,Electronics,16,71.41,1142.56
North,Store_5,2021-05-01,Electronics,8,343.38,2747.04
East,Store_7,2021-03-21,Electronics,8,394.22,3153.76
North,Store_9,2020-10-28,Clothing,10,125.44,1254.4
South,Store_17,2020-04-26,Electronics,16,442.79,7084.64
West,Store_4,2020-01-31,Clothing,3,108.51,325.53000000000003
West,Store_15,2020-11-03,Home & Kitchen,9,427.69,3849.21
South,Store_20,2021-01-12,Clothing,1,55.8,55.8
West,Store_15,2020-06-15,Clothing,13,331.61,4310.93
East,Store_4,2020-09-17,Electronics,6,215.71,1294.26
East,Store_4,2021-09-28,Home & Kitchen,5,16.72,83.6
North,Store_2,2021-01-18,Electronics,14,470.58,6588.12
South,Store_10,2021-09-15,Toys,7,104.24,729.68
South,Store_6,2020-01-29,Home & Kitchen,17,413.94,7036.98
East,Store_20,2020-02-11,Clothing,9,386.52,3478.68
West,Store_3,2021-07-21,Electronics,13,447.23,5813.99
South,Store_19,2021-03-27,Home & Kitchen,10,477.42,4774.2
South,Store_15,2021-10-19,Home & Kitchen,18,103.07,1855.2599999999998
West,Store_8,2021-11-16,Toys,16,322.36,5157.76
South,Store_2,2021-04-03,Home & Kitchen,1,168.16,168.16
West,Store_11,2020-01-01,Electronics,18,381.28,6863.039999999999
North,Store_14,2021-06-29,Clothing,6,77.27,463.62
North,Store_11,2020-12-04,Sports,2,162.78,325.56
West,Store_10,2020-04-19,Sports,11,95.0,1045.0
North,Store_15,2020-01-04,Toys,19,461.78,8773.82
West,Store_3,2021-05-26,Electronics,19,52.9,1005.1
West,Store_17,2020-05-27,Clothing,12,136.46,1637.52
South,Store_6,2020-04-01,Clothing,8,56.21,449.68
West,Store_11,2020-12-28,Clothing,9,105.98,953.82
West,Store_7,2021-06-14,Sports,6,236.38,1418.28
West,Store_13,2021-11-11,Clothing,14,138.64,1940.9599999999998
West,Store_13,2020-08-07,Sports,17,161.47,2744.99
West,Store_7,2021-01-23,Toys,19,40.29,765.51
East,Store_16,2020-09-25,Electronics,8,214.26,1714.08
East,Store_12,2021-10-19,Home & Kitchen,13,444.37,5776.81
East,Store_18,2020-01-22,Home & Kitchen,8,459.5,3676.0
North,Store_3,2021-03-11,Electronics,10,81.16,811.5999999999999
South,Store_16,2021-04-23,Toys,19,248.04,4712.76
North,Store_20,2020-04-28,Clothing,15,370.64,5559.599999999999
North,Store_12,2021-09-06,Clothing,11,255.2,2807.2
East,Store_14,2020-01-11,Clothing,12,91.75,1101.0
East,Store_10,2020-04-09,Home & Kitchen,10,494.44,4944.4
South,Store_11,2021-07-23,Toys,19,356.04,6764.76
West,Store_8,2021-03-01,Toys,14,479.55,6713.7
North,Store_17,2020-07-07,Electronics,18,354.24,6376.32
South,Store_6,2021-08-20,Sports,18,310.26,5584.68
West,Store_19,2020-09-06,Clothing,2,330.32,660.64
North,Store_8,2021-02-05,Toys,19,362.96,6896.24
South,Store_1,2020-09-18,Sports,5,374.87,1874.35
North,Store_1,2021-06-10,Sports,6,137.32,823.92
South,Store_3,2020-06-13,Electronics,10,230.2,2302.0
North,Store_19,2020-07-28,Electronics,15,421.21,6318.15
West,Store_12,2021-04-30,Clothing,17,484.2,8231.4
North,Store_6,2021-06-19,Toys,1,360.9,360.9
East,Store_7,2021-03-15,Clothing,12,410.85,4930.200000000001
North,Store_5,2021-10-24,Toys,3,470.59,1411.77
West,Store_10,2020-12-15,Sports,9,341.33,3071.97
East,Store_8,2020-09-30,Sports,12,421.45,5057.4
West,Store_19,2021-04-12,Sports,18,164.47,2960.46
West,Store_13,2021-10-03,Home & Kitchen,19,68.61,1303.59
South,Store_14,2021-07-13,Clothing,11,379.76,4177.36
West,Store_14,2021-08-21,Toys,8,136.28,1090.24
West,Store_8,2021-10-11,Home & Kitchen,7,291.18,2038.26
West,Store_3,2020-12-05,Clothing,19,375.78,7139.82
East,Store_16,2020-11-15,Electronics,5,333.29,1666.45
North,Store_10,2021-04-14,Toys,11,243.24,2675.6400000000003
East,Store_14,2020-10-09,Electronics,12,81.9,982.8000000000001
West,Store_12,2021-01-18,Sports,4,318.0,1272.0
West,Store_16,2021-10-13,Electronics,3,214.2,642.5999999999999
West,Store_16,2021-05-04,Clothing,14,47.57,665.98
East,Store_12,2020-01-15,Electronics,2,458.93,917.86
West,Store_7,2020-01-30,Toys,4,125.5,502.0
South,Store_1,2021-07-16,Sports,7,14.96,104.72
East,Store_18,2021-09-25,Clothing,2,458.58,917.16
South,Store_19,2020-09-03,Electronics,11,98.62,1084.8200000000002
South,Store_11,2020-02-14,Sports,1,61.29,61.29
East,Store_12,2020-05-02,Home & Kitchen,12,256.26,3075.12
West,Store_17,2020-03-23,Clothing,2,10.65,21.3
North,Store_9,2021-04-23,Sports,15,434.01,6510.15
West,Store_9,2020-08-19,Electronics,4,302.16,1208.64
South,Store_3,2021-04-26,Toys,13,436.12,5669.56
East,Store_7,2020-01-21,Home & Kitchen,17,357.13,6071.21
South,Store_9,2020-02-04,Home & Kitchen,4,214.09,856.36
East,Store_1,2021-01-09,Electronics,6,276.43,1658.58
West,Store_5,2020-06-07,Electronics,4,295.27,1181.08
West,Store_15,2021-07-13,Sports,15,164.8,2472.0
East,Store_3,2021-03-21,Home & Kitchen,3,175.7,527.0999999999999
West,Store_1,2020-04-25,Sports,3,383.22,1149.66
West,Store_20,2021-04-14,Home & Kitchen,15,265.4,3980.9999999999995
North,Store_8,2021-08-06,Clothing,17,264.55,4497.35
East,Store_5,2020-08-13,Home & Kitchen,3,186.27,558.8100000000001
South,Store_4,2020-02-14,Sports,18,235.12,4232.16
West,Store_15,2020-09-21,Electronics,17,278.58,4735.86
South,Store_2,2021-03-01,Clothing,12,452.31,5427.72
North,Store_1,2021-06-17,Clothing,5,174.32,871.5999999999999
West,Store_18,2020-01-19,Clothing,7,431.44,3020.08
South,Store_2,2021-09-01,Home & Kitchen,12,42.08,504.96
North,Store_12,2021-07-08,Home & Kitchen,2,277.01,554.02
East,Store_11,2020-10-28,Home & Kitchen,12,218.34,2620.08
East,Store_19,2020-07-27,Home & Kitchen,9,393.33,3539.97
East,Store_18,2021-07-26,Clothing,6,496.34,2978.04
North,Store_13,2021-12-29,Electronics,6,40.0,240.0
West,Store_3,2020-08-10,Sports,16,69.81,1116.96
South,Store_6,2020-07-02,Clothing,15,29.6,444.0
South,Store_16,2021-07-16,Toys,12,267.55,3210.6000000000004
East,Store_19,2021-08-03,Clothing,11,473.39,5207.29
South,Store_15,2021-09-20,Toys,4,329.51,1318.04
North,Store_11,2021-02-13,Toys,3,250.32,750.96
West,Store_9,2021-06-19,Clothing,13,222.7,2895.1
West,Store_6,2021-06-09,Electronics,7,332.28,2325.96
North,Store_20,2020-09-17,Clothing,3,356.82,1070.46
West,Store_5,2021-11-25,Toys,18,458.15,8246.699999999999
North,Store_20,2021-03-07,Home & Kitchen,14,412.17,5770.38
North,Store_2,2021-03-02,Sports,14,321.22,4497.08
South,Store_6,2021-03-10,Clothing,5,11.3,56.5
North,Store_6,2021-07-19,Home & Kitchen,5,33.07,165.35
South,Store_16,2021-02-12,Toys,15,295.96,4439.4
West,Store_17,2021-11-15,Sports,14,40.56,567.84
East,Store_16,2020-06-16,Home & Kitchen,16,108.35,1733.6
West,Store_13,2020-03-12,Toys,10,87.79,877.9000000000001
South,Store_10,2020-05-01,Electronics,15,276.02,4140.299999999999
North,Store_11,2020-06-16,Toys,19,260.41,4947.790000000001
West,Store_5,2020-05-10,Home & Kitchen,3,48.65,145.95
South,Store_4,2020-01-23,Home & Kitchen,11,318.61,3504.71
West,Store_11,2020-03-26,Toys,6,431.06,2586.36
East,Store_15,2020-03-25,Clothing,18,254.94,4588.92
East,Store_16,2020-07-27,Clothing,14,230.63,3228.8199999999997
West,Store_1,2021-10-17,Sports,1,275.35,275.35
East,Store_3,2020-07-13,Toys,15,221.02,3315.3
South,Store_6,2020-04-11,Clothing,12,83.84,1006.08
North,Store_20,2020-07-23,Electronics,3,260.51,781.53
North,Store_15,2020-02-28,Electronics,16,460.15,7362.4
West,Store_1,2021-10-25,Sports,3,419.19,1257.57
West,Store_1,2021-06-08,Clothing,3,51.75,155.25
South,Store_4,2021-02-23,Home & Kitchen,7,474.39,3320.73
North,Store_13,2021-05-08,Sports,12,90.02,1080.24
North,Store_4,2020-03-03,Home & Kitchen,13,154.76,2011.8799999999999
South,Store_12,2021-04-05,Toys,5,274.27,1371.35
East,Store_8,2021-02-23,Electronics,2,407.25,814.5
North,Store_16,2021-07-08,Home & Kitchen,14,26.21,366.94
West,Store_14,2021-04-20,Electronics,19,496.77,9438.63
East,Store_16,2021-11-06,Toys,18,61.31,1103.58
North,Store_14,2021-07-16,Electronics,7,492.98,3450.86
East,Store_8,2020-06-24,Toys,14,113.91,1594.74
East,Store_15,2020-12-14,Home & Kitchen,18,152.22,2739.96
North,Store_9,2020-12-30,Sports,10,163.33,1633.3000000000002
North,Store_15,2021-08-08,Home & Kitchen,18,237.15,4268.7
South,Store_1,2020-06-21,Toys,6,302.17,1813.02
West,Store_15,2020-10-26,Home & Kitchen,19,290.36,5516.84
North,Store_17,2020-11-10,Clothing,7,11.21,78.47
North,Store_4,2021-04-22,Home & Kitchen,3,160.85,482.54999999999995
West,Store_17,2020-06-21,Toys,4,255.23,1020.92
South,Store_20,2020-03-27,Electronics,9,31.95,287.55
East,Store_10,2021-08-27,Toys,3,462.64,1387.92
West,Store_5,2021-11-15,Toys,19,15.19,288.61
South,Store_12,2021-07-17,Toys,8,186.99,1495.92
East,Store_13,2021-11-06,Clothing,3,357.67,1073.01
West,Store_3,2020-09-19,Electronics,16,200.83,3213.28
South,Store_7,2020-04-16,Home & Kitchen,14,55.39,775.46
North,Store_6,2021-09-06,Toys,17,338.94,5761.98
North,Store_16,2020-10-24,Home & Kitchen,10,440.57,4405.7
East,Store_15,2021-05-06,Toys,13,83.15,1080.95
North,Store_3,2020-02-14,Home & Kitchen,7,20.23,141.61
East,Store_13,2020-08-30,Electronics,1,374.43,374.43
South,Store_5,2021-11-22,Toys,11,125.68,1382.48
North,Store_10,2020-02-06,Home & Kitchen,12,374.21,4490.5199999999995
East,Store_14,2021-01-19,Home & Kitchen,2,459.67,919.34
West,Store_12,2020-03-05,Clothing,7,361.23,2528.61
South,Store_1,2020-04-21,Home & Kitchen,5,297.7,1488.5
North,Store_19,2021-11-28,Toys,8,88.26,706.08
North,Store_15,2020-10-30,Electronics,19,419.62,7972.78
East,Store_7,2020-02-28,Clothing,7,339.22,2374.54
West,Store_5,2020-04-19,Toys,5,130.52,652.6
North,Store_9,2021-02-07,Sports,9,458.55,4126.95
East,Store_8,2021-03-10,Clothing,18,493.21,8877.779999999999
North,Store_1,2020-08-13,Sports,1,6.62,6.62
South,Store_2,2020-07-30,Sports,12,227.52,2730.2400000000002
North,Store_17,2020-05-01,Home & Kitchen,9,143.05,1287.45
East,Store_9,2020-12-15,Sports,3,365.45,1096.35
East,Store_1,2020-08-06,Home & Kitchen,5,70.45,352.25
